bookId,title,series,author,rating,description,pages,publisher,publishDate,coverImg,price,language_1,language_2,language_3,language_4,language_5
book_154,A Walk to Remember,,Nicholas Sparks (Goodreads Author),4.17999982833862,"There was a time when the world was sweeter...when the women in Beaufort, North Carolina, wore dresses, and the men donned hats...when something happened to a seventeen-year-old boy that would change his life forever. Every April, when the wind blows in from the sea and mingles with the scent of lilacs, Landon Carter remembers his last year at Beaufort High. It was 1958, and Landon had already dated a girl or two. He even swore that he had once been in love. Certainly the last person in town he thought he'd fall for was Jamie Sullivan, the daughter of the town's Baptist minister.",215,Grand Central Publishing,05/24/00,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1498755310l/35545737._SY475_.jpg,0,english,bengali,german,spanish,german
book_155,How the Grinch Stole Christmas!,,Dr. Seuss,4.3600001335144,"""The Grinch hated Christmas! The whole Christmas season!Now, please don't ask why. No one quite knows the reason.""Dr. Seuss's small-hearted Grinch ranks right up there with Scrooge when it comes to the crankiest, scowling holiday grumps of all time. For 53 years, the Grinch has lived in a cave on the side of a mountain, looming above the Whos in Whoville. The noisy holiday preparations and infernal singing of the happy little citizens below annoy him to no end. The Grinch decides this frivolous merriment must stop.",64,Harper Collins Children's Books,10/04/04,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327958149l/113946.jpg,0,english,portuguese,hindi,russian,hindi
book_156,The Ultimate Hitchhiker's Guide to the Galaxy,The Hitchhiker's Guide to the Galaxy #0.5-5,Douglas Adams,4.3600001335144,"At last in paperback in one complete volume, here are the five novels from Douglas Adams's Hitchhiker series. ""The Hitchhiker's Guide to the Galaxy""Seconds before the Earth is demolished for a galactic freeway, Arthur Dent is saved by Ford Prefect, a researcher for the revised Guide. Together they stick out their thumbs to the stars and begin a wild journey through time and space.""The Restaurant at the End of the Universe""Facing annihilation at the hands of warmongers is a curious time to crave tea. It could only happen to the cosmically displaced Arthur Dent and his comrades as they hurtle across the galaxy in a desperate search for a place to eat.",815,Del Rey Books,04/28/02,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404613595l/13.jpg,2.75999999046326,english,punjabi,portuguese,russian,arabic
book_157,Atonement,,Ian McEwan,3.91000008583069,"Ian McEwan’s symphonic novel of love and war, childhood and class, guilt and forgiveness provides all the satisfaction of a brilliant narrative and the provocation we have come to expect from this master of English prose.On a hot summer day in 1935, thirteen-year-old Briony Tallis witnesses the flirtation between her older sister, Cecilia, and Robbie Turner, the son of a servant. But Briony’s incomplete grasp of adult motives and her precocious imagination bring about a crime that will change all their lives, a crime whose repercussions Atonement follows through the chaos and carnage of World War II and into the close of the twentieth century.",351,Anchor Books,03/28/03,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320449708l/6867.jpg,2.85999989509583,english,bengali,punjabi,arabic,chinese
book_158,The Importance of Being Earnest,,Oscar Wilde,4.17999982833862,"Oscar Wilde's madcap farce about mistaken identities, secret engagements, and lovers entanglements still delights readers more than a century after its 1895 publication and premiere performance. The rapid-fire wit and eccentric characters of The Importance of Being Earnest have made it a mainstay of the high school curriculum for decades.Cecily Cardew and Gwendolen Fairfax are both in love with the same mythical suitor. Jack Worthing has wooed Gwendolen as Ernest while Algernon has also posed as Ernest to win the heart of Jack's ward, Cecily.",76,Prestwick House,10/28/05,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1298438452l/92303.jpg,5.26000022888184,english,chinese,japanese,spanish,hindi
book_159,"Eat, Pray, Love",,Elizabeth Gilbert (Goodreads Author),3.5699999332428,"A celebrated writer's irresistible, candid, and eloquent account of her pursuit of worldly pleasure, spiritual devotion, and what she really wanted out of life. Around the time Elizabeth Gilbert turned thirty, she went through an early-onslaught midlife crisis. She had everything an educated, ambitious American woman was supposed to want—a husband, a house, a successful career. But instead of feeling happy and fulfilled, she was consumed with panic, grief, and confusion. She went through a divorce, a crushing depression, another failed love, and the eradication of everything she ever thought she was supposed to be. To recover from all this, Gilbert took a radical step.",368,Riverhead Books,02/01/07,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1503066414l/19501.jpg,2.85999989509583,english,portuguese,bengali,italian,bengali
book_160,Their Eyes Were Watching God,,Zora Neale Hurston,3.94000005722046,"Fair and long-legged, independent and articulate, Janie Crawford sets out to be her own person -- no mean feat for a black woman in the '30s. Janie's quest for identity takes her through three marriages and into a journey back to her roots.",219,Amistad,05/30/06,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1368072803l/37415.jpg,14.1999998092651,english,arabic,japanese,bengali,spanish
book_161,The Three Musketeers,The d'Artagnan Romances #1,Alexandre Dumas,4.07000017166138,"Alexandre Dumas’s most famous tale— and possibly the most famous historical novel of all time— in a handsome hardcover volume.This swashbuckling epic of chivalry, honor, and derring-do, set in France during the 1620s, is richly populated with romantic heroes, unattainable heroines, kings, queens, cavaliers, and criminals in a whirl of adventure, espionage, conspiracy, murder, vengeance, love, scandal, and suspense.",625,Modern Library,02/13/01,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320436982l/7190.jpg,0,english,chinese,chinese,chinese,portuguese
book_162,The Wonderful Wizard of Oz,Oz #1,"L. Frank Baum, W.W. Denslow (Illustrator)",3.98000001907349,"When Dorothy and her little dog Toto are caught in a tornado, they and their Kansas farmhouse are suddenly transported to Oz, where Munchkins live, monkeys fly and Wicked Witches rule. Desperate to return home, and with the Wicked Witch of the West on their trail, Dorothy and Toto - together with new friends the Tin Woodsman, Scarecrow and cowardly Lion - embark on a fantastic quest along the Yellow Brick Road in search of the Emerald City. There they hope to meet the legendary, all-powerful Wizard of Oz, who alone may hold the power to grant their every wish.Just as captivating as it was a hundred years ago, this is a story that all ages will love.",154,Penguin,10/28/95,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398003737l/236093.jpg,1.45000004768372,english,punjabi,portuguese,hindi,punjabi
book_163,Frostbite,Vampire Academy #2,Richelle Mead (Goodreads Author),4.26999998092651,"WHEN LOVE AND JEALOUSY COLLIDE ON THE SLOPES, WINTER BREAK TURNS DEADLY...Lissa Dragomir is a Moroi princess: a mortal vampire with a rare gift for harnessing the earth's magic. She must be protected at all times from Strigoi; the fiercest vampires - the ones who never die. The powerful blend of human and vampire blood that flows through Rose Hathaway, Lissa's best friend, makes her a Dhampir. Rose is dedicated to a dangerous life of protecting Lissa from the Strigoi, who are hell-bent on making Lissa one of them.Rose has serious guy trouble.",327,Razorbill,04/10/08,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361098960l/2282133._SY475_.jpg,0,english,japanese,portuguese,hindi,japanese
book_164,Goodnight Moon,Over the Moon #2,"Margaret Wise Brown, Clement Hurd (Illustrator)",4.28000020980835,"In a great green room, tucked away in bed, is a little bunny. ""Goodnight room, goodnight moon."" And to all the familiar things in the softly lit room -- to the picture of the three little bears sitting on chairs, to the clocks and his socks, to the mittens and the kittens, to everything one by one -- the little bunny says goodnight.In this classic of children's literature, beloved by generations of readers and listeners, the quiet poetry of the words and the gentle, lulling illustrations combine to make a perfect book for the end of the day.",32,HarperCollins,01/23/07,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439223893l/32929._SX318_.jpg,5.69000005722046,english,german,arabic,hindi,japanese
book_165,The Lorax,,Dr. Seuss,4.34000015258789,"""UNLESS someone like you...cares a whole awful lot...nothing is going to get better...It's not."" Long before saving the earth became a global concern, Dr. Seuss, speaking through his character the Lorax, warned against mindless progress and the danger it posed to the earth's natural beauty. His classic cautionary tale is now available in an irresistible mini-edition, perfect for backpack or briefcase, for Arbor Day, Earth Day, and every day.",72,Random House Books for Young Readers,02/24/98,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327879938l/7784.jpg,41.2599983215332,english,chinese,chinese,arabic,chinese
book_166,"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",,"Terry Pratchett, Neil Gaiman (Goodreads Author)",4.23999977111816,"‘Armageddon only happens once, you know. They don’t let you go around again until you get it right.’People have been predicting the end of the world almost from its very beginning, so it’s only natural to be sceptical when a new date is set for Judgement Day. But what if, for once, the predictions are right, and the apocalypse really is due to arrive next Saturday, just after tea?You could spend the time left drowning your sorrows, giving away all your possessions in preparation for the rapture, or laughing it off as (hopefully) just another hoax. Or you could just try to do something about it.",491,William Morrow,11/28/06,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392528568l/12067.jpg,0,english,portuguese,italian,italian,japanese
book_167,Blood Promise,Vampire Academy #4,Richelle Mead (Goodreads Author),4.32000017166138,"Bound by love, but sworn to kill...The world thought Dimitri was dead. And to a certain extent, he was. But I hadn't been able to forget a conversation he and I had once had. We'd both agreed that we'd rather be dead - truly dead - than walk the world as Strigoi. It was time to honor our words.Guardian Rose Hathaway's life will never be the same. The recent attack on St. Vladimir's Academy devastated the entire Moroi world. Many are dead. And, for the few victims carried off by Strigoi, their fates are even worse. A rare tattoo now adorns Rose's neck; a mark that says she's killed far too many Strigoi to count.But only one victim matters... Dimitri Belikov.",503,Razorbill,08/25/09,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442530605l/5996153.jpg,3.73000001907349,english,bengali,bengali,russian,chinese
book_168,Tess of the D'Urbervilles,,"Thomas Hardy, Margaret R. Higonnet (Introduction), Maria Grazia Griffini (Translator), Tim Dolin (Notes)",3.79999995231628,"Alternate cover edition of ISBN 9780141439594.When Tess Durbeyfield is driven by family poverty to claim kinship with the wealthy D'Urbervilles and seek a portion of their family fortune, meeting her 'cousin' Alec proves to be her downfall. A very different man, Angel Clare, seems to offer her love and salvation, but Tess must choose whether to reveal her past or remain silent in the hope of a peaceful future.",518,Penguin Classics,01/30/03,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1434302708l/32261._SY475_.jpg,0,english,german,portuguese,hindi,bengali
book_169,The Good Earth,House of Earth #1,Pearl S. Buck,3.99000000953674,"This tells the poignant tale of a Chinese farmer and his family in old agrarian China. The humble Wang Lung glories in the soil he works, nurturing the land as it nurtures him and his family. Nearby, the nobles of the House of Hwang consider themselves above the land and its workers; but they will soon meet their own downfall.Hard times come upon Wang Lung and his family when flood and drought force them to seek work in the city. The working people riot, breaking into the homes of the rich and forcing them to flee. When Wang Lung shows mercy to one noble and is rewarded, he begins to rise in the world, even as the House of Hwang falls.",418,Howard Publishing Co,03/04/09,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312497600l/1078.jpg,5.26999998092651,english,arabic,japanese,spanish,portuguese
book_170,Heart of Darkness,,"Joseph Conrad, Aníbal Fernandes (Translator)",3.4300000667572,"Heart of Darkness, a novel by Joseph Conrad, was originally a three-part series in Blackwood's Magazine in 1899. It is a story within a story, following a character named Charlie Marlow, who recounts his adventure to a group of men onboard an anchored ship. The story told is of his early life as a ferry boat captain. Although his job was to transport ivory downriver, Charlie develops an interest in investing an ivory procurement agent, Kurtz, who is employed by the government. Preceded by his reputation as a brilliant emissary of progress, Kurtz has now established himself as a god among the natives in “one of the darkest places on earth.",188,Green Integer,10/01/03,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392799983l/4900.jpg,7.19000005722046,english,chinese,arabic,japanese,portuguese
book_171,The Battle of the Labyrinth,Percy Jackson and the Olympians #4,Rick Riordan (Goodreads Author),4.3899998664856,"Percy Jackson isn't expecting freshman orientation to be any fun. But when a mysterious mortal acquaintance appears at his potential new school, followed by demon cheerleaders, things quickly move from bad to worse.In this fourth installment of the blockbuster series, time is running out as war between the Olympians and the evil Titan lord Kronos draws near. Even the safe haven of Camp Half-Blood grows more vulnerable by the minute as Kronos's army prepares to invade its once impenetrable borders. To stop the invasion, Percy and his demigod friends must set out on a quest through the Labyrinth - a sprawling underground world with stunning surprises at every turn.",361,Hyperion Books for Children,03/06/08,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1518607478l/2120932.jpg,0,english,japanese,italian,russian,italian
book_172,A Midsummer Night's Dream,,"William Shakespeare, Paul Werstine (Editor), Barbara A. Mowat (Editor), Catherine Belsey (Contributor)",3.95000004768372,"Shakespeare's intertwined love polygons begin to get complicated from the start--Demetrius and Lysander both want Hermia but she only has eyes for Lysander. Bad news is, Hermia's father wants Demetrius for a son-in-law. On the outside is Helena, whose unreturned love burns hot for Demetrius. Hermia and Lysander plan to flee from the city under cover of darkness but are pursued by an enraged Demetrius (who is himself pursued by an enraptured Helena). In the forest, unbeknownst to the mortals, Oberon and Titania (King and Queen of the faeries) are having a spat over a servant boy.",240,Simon & Schuster Paperbacks,07/28/16,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327874534l/1622.jpg,3,english,russian,spanish,arabic,italian
book_173,Clockwork Princess,The Infernal Devices #3,Cassandra Clare (Goodreads Author),4.57000017166138,"Danger and betrayal, love and loss, secrets and enchantment are woven together in the breathtaking finale to the #1 New York Times bestselling Infernal Devices Trilogy, prequel to the internationally bestselling Mortal Instruments series.THE INFERNAL DEVICES WILL NEVER STOP COMINGA net of shadows begins to tighten around the Shadowhunters of the London Institute. Mortmain plans to use his Infernal Devices, an army of pitiless automatons, to destroy the Shadowhunters. He needs only one last item to complete his plan: he needs Tessa Gray.Charlotte Branwell, head of the London Institute, is desperate to find Mortmain before he strikes.",567,Walker Books Ltd,09/05/13,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1436788488l/18335634._SY475_.jpg,4,english,portuguese,hindi,spanish,chinese
book_174,The Prophet,,Kahlil Gibran,4.21999979019165,"Kahlil Gibran’s masterpiece, The Prophet, is one of the most beloved classics of our time. Published in 1923, it has been translated into more than twenty languages, and the American editions alone have sold more than nine million copies.The Prophet is a collection of poetic essays that are philosophical, spiritual, and, above all, inspirational.",127,Rupa & Co,01/01/10,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355046521l/2547.jpg,5.80000019073486,english,german,portuguese,hindi,punjabi
book_175,The Mists of Avalon,Avalon #1,Marion Zimmer Bradley,4.1100001335144,"Here is the magical legend of King Arthur, vividly retold through the eyes and lives of the women who wielded power from behind the throne. A spellbinding novel, an extraordinary literary achievement, THE MISTS OF AVALON will stay with you for a long time to come....",1009,Ballantine Books,07/15/01,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529610467l/40605251._SX318_.jpg,0,english,hindi,german,italian,portuguese
book_176,The Titan's Curse,Percy Jackson and the Olympians #3,Rick Riordan (Goodreads Author),4.34999990463257,"It's not everyday you find yourself in combat with a half-lion, half-human.

But when you're the son of a Greek god, it happens. And now my friend Annabeth is missing, a goddess is in chains and only five half-blood heroes can join the quest to defeat the doomsday monster.

Oh, and guess what? The Oracle has predicted that not all of us will survive...",320,Puffin Books,05/05/07,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1361038385l/561456.jpg,3.4300000667572,english,japanese,chinese,japanese,arabic
book_177,The Sea of Monsters,Percy Jackson and the Olympians #2,Rick Riordan (Goodreads Author),4.23999977111816,"The heroic son of Poseidon makes an action-packed comeback in the second must-read installment of Rick Riordan's amazing young readers series. Starring Percy Jackson, a ""half blood"" whose mother is human and whose father is the God of the Sea, Riordan's series combines cliffhanger adventure and Greek mythology lessons that results in true page-turners that get better with each installment.In this episode, The Sea of Monsters, Percy sets out to retrieve the Golden Fleece before his summer camp is destroyed, surpassing the first book's drama and setting the stage for more thrills to come.",279,Hyperion Books,04/01/06,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400602661l/28186.jpg,1.9099999666214,english,spanish,arabic,russian,german
book_178,The Joy Luck Club,,Amy Tan (Goodreads Author),3.9300000667572,"Four mothers, four daughters, four families, whose histories shift with the four winds depending on who's telling the stories. In 1949, four Chinese women, recent immigrants to San Francisco, meet weekly to play mahjong and tell stories of what they left behind in China. United in loss and new hope for their daughters' futures, they call themselves the Joy Luck Club. Their daughters, who have never heard these stories, think their mothers' advice is irrelevant to their modern American lives – until their own inner crises reveal how much they've unknowingly inherited of their mothers' pasts.",288,Penguin Group,09/21/06,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586662847l/7763._SY475_.jpg,4.73999977111816,english,arabic,japanese,portuguese,arabic
book_179,Alice in Wonderland,,"Jane Carruth (Adapted By), Lewis Carroll (Original Story By), Rene Cloke (Illustrator)",4.01999998092651,"
  This is an adaptation. For the editions of the original book, see here
.Alice's Adventures in Wonderland (commonly shortened to Alice in Wonderland) is an 1865 novel written by English mathematician Charles Lutwidge Dodgson under the pseudonym Lewis Carroll. It tells of a girl named Alice falling through a rabbit hole into a fantasy world populated by peculiar, anthropomorphic creatures. The tale plays with logic, giving the story lasting popularity with adults as well as with children. It is considered to be one of the best examples of the literary nonsense genre.",92,Gramercy Books,09/07/04,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391458382l/13023.jpg,5.26000022888184,english,hindi,spanish,spanish,punjabi
book_180,The Call of the Wild,,"Jack London, Avi (Introduction)",3.86999988555908,"First published in 1903, The Call of the Wild is regarded as Jack London's masterpiece. Based on London's experiences as a gold prospector in the Canadian wilderness and his ideas about nature and the struggle for existence, The Call of the Wild is a tale about unbreakable spirit and the fight for survival in the frozen Alaskan Klondike.",172,Scholastic,01/01/01,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1452291694l/1852.jpg,5.38000011444092,english,russian,italian,spanish,bengali
book_181,Jonathan Livingston Seagull,,"Richard Bach (Goodreads Author), Russell Munson (Photographer)",3.83999991416931,"This is a story for people who follow their hearts and make their own rules...people who get special pleasure out of doing something well, even if only for themselves...people who know there's more to this living than meets the eye: they’ll be right there with Jonathan, flying higher and faster than ever they dreamed.Jonathan Livingston Seagull is no ordinary bird. He believes it is every gull's right to fly, to reach the ultimate freedom of challenge and discovery, finding his greatest reward in teaching younger gulls the joy of flight and the power of dreams. The special 20th anniversary release of this spiritual classic!.",112,Scribner,02/07/06,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1432222358l/71728._SX318_.jpg,4.55000019073486,english,chinese,punjabi,russian,russian
book_182,Madame Bovary,,"Gustave Flaubert, Mark Overstall (Contributor), Paul De Man (Editor), Malcolm Bowie (Introduction), Margaret Mauldon (Translator)",3.6800000667572,"'Oh, why, dear God, did I marry him?'Emma Bovary is beautiful and bored, trapped in her marriage to a mediocre doctor and stifled by the banality of provincial life. An ardent devourer of sentimental novels, she longs for passion and seeks escape in fantasies of high romance, in voracious spending and, eventually, in adultery. But even her affairs bring her disappointment, and when real life continues to fail to live up to her romantic expectations, the consequences are devastating. Flaubert's erotically charged and psychologically acute portrayal of Emma Bovary caused a moral outcry on its publication in 1857.",329,Oxford University Press,10/28/04,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1335676143l/2175.jpg,1.45000004768372,english,bengali,punjabi,russian,russian
book_183,The Phantom Tollbooth,,"Norton Juster, Jules Feiffer (Illustrator)",4.19999980926514,"Librarian's Note: For an alternate cover edition of the same ISBN, click here.Hailed as “a classic. . . . humorous, full of warmth and real invention” (The New Yorker), this beloved story -first published more than fifty years ago- introduces readers to Milo and his adventures in the Lands Beyond. For Milo, everything’s a bore. When a tollbooth mysteriously appears in his room, he drives through only because he’s got nothing better to do. But on the other side, things seem different.",256,Random House Bullseye Books,10/28/96,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1558858485l/378._SX318_.jpg,5.78999996185303,english,bengali,bengali,portuguese,russian
book_184,Bridge to Terabithia,,Katherine Paterson,4.01000022888184,"Jess Aarons' greatest ambition is to be the fastest runner in his grade. He's been practicing all summer and can't wait to see his classmates' faces when he beats them all. But on the first day of school, a new girl boldly crosses over to the boys' side and outruns everyone.That's not a very promising beginning for a friendship, but Jess and Leslie Burke become inseparable. Together they create Terabithia, a magical kingdom in the woods where the two of them reign as king and queen, and their imaginations set the only limits.",190,HarperCollins,10/06/09,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1532478367l/40940121._SY475_.jpg,0,english,japanese,hindi,arabic,japanese
book_185,The Hunger Games Trilogy Boxset,The Hunger Games #1-3,"Suzanne Collins, Guillaume Fournier (Translator), Pilar Ramírez Tello (Goodreads Author) (Translator), Hanna Hörl (Illustrator), Sylke Hachmeister (Translator), Peter Klöss (Translator)",4.48000001907349,"The extraordinary, ground breaking New York Times bestsellers The Hunger Games and Catching Fire, along with the third book in The Hunger Games trilogy by Suzanne Collins, Mockingjay, are available for the first time ever in a beautiful boxset edition. Stunning, gripping, and powerful. The trilogy is now complete!.",1155,Scholastic Press,08/24/10,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1360094673l/7938275.jpg,4.09000015258789,english,punjabi,hindi,russian,hindi
book_186,"Oh, the Places You'll Go!",,Dr. Seuss,4.34999990463257,"For out-starting upstarts of all ages, here is a wonderfully wise and blessedly brief graduation speech from the one and only Dr. Seuss. In his inimitable, humorous verse and pictures, he addresses the Great Balancing Act (life itself, and the ups and downs it presents) while encouraging us to find the success that lies within us.
  
  And will you succeed?Yes! You will indeed!(98 and ¾ percent guaranteed.)
  
A modern classic, Oh, the Places You'll Go! was first published one year before Dr. Seuss's death at the age of eighty-seven. In a mere fifty-six pages, Dr, Seuss managed to impart a lifetime of wisdom.",44,Random House Books for Young Readers,01/22/90,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1421708635l/191139.jpg,5.01000022888184,english,bengali,japanese,bengali,german
book_187,The Girl Who Played with Fire,Millennium #2,"Stieg Larsson, Reg Keeland (Translator)",4.23999977111816,"Part blistering espionage thriller, part riveting police procedural, and part piercing exposé on social injustice, The Girl Who Played with Fire is a masterful, endlessly satisfying novel.  Mikael Blomkvist, crusading publisher of the magazine Millennium, has decided to run a story that will expose an extensive sex trafficking operation. On the eve of its publication, the two reporters responsible for the article are murdered, and the fingerprints found on the murder weapon belong to his friend, the troubled genius hacker Lisbeth Salander. Blomkvist, convinced of Salander’s innocence, plunges into an investigation.",503,Alfred A. Knopf,07/28/09,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1351778881l/5060378.jpg,3.25,english,bengali,portuguese,russian,spanish
book_188,The Maze Runner,The Maze Runner #1,James Dashner (Goodreads Author),4.03000020980835,"There are alternate cover editions for this ASIN here and here.If you ain’t scared, you ain’t human. When Thomas wakes up in the lift, the only thing he can remember is his name. He’s surrounded by strangers—boys whose memories are also gone. Nice to meet ya, shank. Welcome to the Glade. Outside the towering stone walls that surround the Glade is a limitless, ever-changing maze. It’s the only way out—and no one’s ever made it through alive. Everything is going to change. Then a girl arrives. The first girl ever. And the message she delivers is terrifying. Remember. Survive. Run.",384,Delacorte Press,10/06/09,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375596592l/6186357.jpg,3.17000007629395,english,chinese,spanish,japanese,portuguese
book_189,The Neverending Story,,"Michael Ende, Ralph Manheim (Translator), Roswitha Quadflieg (Illustrator)",4.17000007629395,"This epic work of the imagination has captured the hearts of millions of readers worldwide since it was first published more than a decade ago. Its special story within a story is an irresistible invitation for readers to become part of the book itself. And now this modern classic and bibliophile's dream is available in hardcover again.The story begins with a lonely boy named Bastian and the strange book that draws him into the beautiful but doomed world of Fantastica. Only a human can save this enchanted place by giving its ruler, the Childlike Empress, a new name.",396,Dutton Children's Books,10/28/97,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554230952l/27712.jpg,7.53999996185303,english,spanish,italian,chinese,spanish
book_190,Oliver Twist,,"Charles Dickens, Philip Horne (Introduction), Gerald Dickens (Narrator), 查尔斯·狄更斯, 吴倩卓 (Translator)",3.86999988555908,"A gripping portrayal of London's dark criminal underbelly, published in Penguin Classics with an introduction by Philip Horne.The story of Oliver Twist - orphaned, and set upon by evil and adversity from his first breath - shocked readers when it was published. After running away from the workhouse and pompous beadle Mr Bumble, Oliver finds himself lured into a den of thieves peopled by vivid and memorable characters - the Artful Dodger, vicious burglar Bill Sikes, his dog Bull's Eye, and prostitute Nancy, all watched over by cunning master-thief Fagin.",608,Penguin Books,10/28/03,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327868529l/18254.jpg,0,english,chinese,italian,bengali,punjabi
book_191,Ulysses,,"James Joyce, Morris L. Ernst (Foreword), John M. Woolsey (Foreword)",3.73000001907349,"Loosely based on the Odyssey, this landmark of modern literature follows ordinary Dubliners in 1904. Capturing a single day in the life of Dubliner Leopold Bloom, his friends Buck Mulligan and Stephen Dedalus, his wife Molly, and a scintillating cast of supporting characters, Joyce pushes Celtic lyricism and vulgarity to splendid extremes. Captivating experimental techniques range from interior monologues to exuberant wordplay and earthy humor. A major achievement in 20th century literature.",783,Vintage,10/28/90,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428891345l/338798.jpg,0,english,japanese,german,italian,italian
book_192,Treasure Island,,"Robert Louis Stevenson, David W. Whitehead (Introduction), Richard S. Hartmetz (Goodreads Author) (Editor)",3.82999992370606,"""For sheer storytelling delight and pure adventure, Treasure Island has never been surpassed. From the moment young Jim Hawkins first encounters the sinister Blind Pew at the Admiral Benbow Inn until the climactic battle for treasure on a tropic isle, the novel creates scenes and characters that have fired the imaginations of generations of readers. Written by a superb prose stylist, a master of both action and atmosphere, the story centers upon the conflict between good and evil - but in this case a particularly engaging form of evil. It is the villainy of that most ambiguous rogue Long John Silver that sets the tempo of this tale of treachery, greed, and daring.",311,Kingfisher,09/15/01,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1485248909l/295.jpg,5.59999990463257,english,chinese,german,italian,portuguese
book_193,Fifty Shades of Grey,Fifty Shades #1,E.L. James (Goodreads Author),3.66000008583069,"When literature student Anastasia Steele goes to interview young entrepreneur Christian Grey, she encounters a man who is beautiful, brilliant, and intimidating. The unworldly, innocent Ana is startled to realize she wants this man and, despite his enigmatic reserve, finds she is desperate to get close to him. Unable to resist Ana’s quiet beauty, wit, and independent spirit, Grey admits he wants her, too—but on his own terms. Shocked yet thrilled by Grey’s singular erotic tastes, Ana hesitates. For all the trappings of success—his multinational businesses, his vast wealth, his loving family—Grey is a man tormented by demons and consumed by the need to control.",356,Vintage,05/25/11,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385207843l/10818853.jpg,0,english,punjabi,chinese,arabic,russian
book_194,The Clan of the Cave Bear,Earth's Children #1,Jean M. Auel,4.05000019073486,"This novel of awesome beauty and power is a moving saga about people, relationships, and the boundaries of love. Through Jean M. Auel's magnificent storytelling we are taken back to the dawn of modern humans, and with a girl named Ayla we are swept up in the harsh and beautiful Ice Age world they shared with the ones who called themselves the Clan of the Cave Bear. A natural disaster leaves the young girl wandering alone in an unfamiliar and dangerous land until she is found by a woman of the Clan, people very different from her own kind.",516,Bantam,10/06/16,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529681430l/40611463._SY475_.jpg,0,english,hindi,japanese,punjabi,russian
book_195,A Storm of Swords,A Song of Ice and Fire #3,George R.R. Martin,4.53000020980835,"An alternate cover for this isbn can be found here.Here is the third volume in George R.R. Martin's magnificent cycle of novels that includes A Game of Thrones and A Clash of Kings. Together, this series comprises a genuine masterpiece of modern fantasy, destined to stand as one of the great achievements of imaginative fiction.Of the five contenders for power, one is dead, another in disfavor, and still the wars rage as alliances are made and broken. Joffrey sits on the Iron Throne, the uneasy ruler of the Seven Kingdoms. His most bitter rival, Lord Stannis, stands defeated and disgraced, victim of the sorceress who holds him in her thrall.",1177,Bantam,03/04/03,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571318786l/62291.jpg,3.5699999332428,english,german,arabic,italian,italian
